tag,liq_volume,diameter,ss_distance,pressure,des_temp,oper_temp,sk_height,leg_height,aspect_ratio,surface_area_proxy_log,volume_proxy_log,weight_kg_log
P2249,5.301437602932776,1.5,3.0,5000.0,350.0,335.0,2.5,,2.0,1.5040773967762742,1.9095425048844386,9.551586907757695
P2250,5.301437602932776,1.5,3.0,5000.0,350.0,335.0,3.5,,2.0,1.5040773967762742,1.9095425048844386,9.572689189010719
P2251,9.424777960769381,1.5,5.333333333333334,500.0,-10.0,-25.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.141311785565748
P2252,9.424777960769381,1.5,5.333333333333334,500.0,-10.0,-25.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.182352335436015
P2253,9.424777960769381,1.5,5.333333333333334,500.0,-10.0,-25.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.212737496575905
P2254,9.424777960769381,1.5,5.333333333333334,500.0,110.0,95.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.175024026848615
P2255,9.424777960769381,1.5,5.333333333333334,500.0,110.0,95.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.214730720277476
P2256,9.424777960769381,1.5,5.333333333333334,500.0,110.0,95.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.244161920451694
P2257,9.424777960769381,1.5,5.333333333333334,500.0,230.0,215.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.294221855956884
P2258,9.424777960769381,1.5,5.333333333333334,500.0,230.0,215.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.329544619454659
P2259,9.424777960769381,1.5,5.333333333333334,500.0,230.0,215.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.355825038718164
P2260,9.424777960769381,1.5,5.333333333333334,500.0,350.0,335.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.363662136919832
P2261,9.424777960769381,1.5,5.333333333333334,500.0,350.0,335.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.396653950039674
P2262,9.424777960769381,1.5,5.333333333333334,500.0,350.0,335.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.42124938562205
P2263,9.424777960769381,1.5,5.333333333333334,2000.0,-10.0,-25.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.35452729228868
P2264,9.424777960769381,1.5,5.333333333333334,2000.0,-10.0,-25.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.387816877106937
P2265,9.424777960769381,1.5,5.333333333333334,2000.0,-10.0,-25.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.412627941411015
P2266,9.424777960769381,1.5,5.333333333333334,2000.0,110.0,95.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.342946336524205
P2267,9.424777960769381,1.5,5.333333333333334,2000.0,110.0,95.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.376617231601282
P2268,9.424777960769381,1.5,5.333333333333334,2000.0,110.0,95.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.401704256754366
P2269,9.424777960769381,1.5,5.333333333333334,2000.0,230.0,215.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.435242376305256
P2270,9.424777960769381,1.5,5.333333333333334,2000.0,230.0,215.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.465989834846651
P2271,9.424777960769381,1.5,5.333333333333334,2000.0,230.0,215.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.488956472414216
P2272,9.424777960769381,1.5,5.333333333333334,2000.0,350.0,335.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.544094632530348
P2273,9.424777960769381,1.5,5.333333333333334,2000.0,350.0,335.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.57171425857138
P2274,9.424777960769381,1.5,5.333333333333334,2000.0,350.0,335.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.599201730917567
P2275,9.424777960769381,1.5,5.333333333333334,3500.0,-10.0,-25.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.470779708034089
P2276,9.424777960769381,1.5,5.333333333333334,3500.0,-10.0,-25.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.500469448071016
P2277,9.424777960769381,1.5,5.333333333333334,3500.0,-10.0,-25.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.52995706295831
P2278,9.424777960769381,1.5,5.333333333333334,3500.0,110.0,95.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.459541457609681
P2279,9.424777960769381,1.5,5.333333333333334,3500.0,110.0,95.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.489561753510097
P2280,9.424777960769381,1.5,5.333333333333334,3500.0,110.0,95.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.519367998447342
P2281,9.424777960769381,1.5,5.333333333333334,3500.0,230.0,215.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.544524278079383
P2282,9.424777960769381,1.5,5.333333333333334,3500.0,230.0,215.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.572132202294377
P2283,9.424777960769381,1.5,5.333333333333334,3500.0,230.0,215.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.599608345181776
P2284,9.424777960769381,1.5,5.333333333333334,3500.0,350.0,335.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.702716852073644
P2285,9.424777960769381,1.5,5.333333333333334,3500.0,350.0,335.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.726332625693532
P2286,9.424777960769381,1.5,5.333333333333334,3500.0,350.0,335.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.749928364409826
P2287,9.424777960769381,1.5,5.333333333333334,5000.0,-10.0,-25.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.6006918422743
P2288,9.424777960769381,1.5,5.333333333333334,5000.0,-10.0,-25.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.62681135926088
P2289,9.424777960769381,1.5,5.333333333333334,5000.0,-10.0,-25.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.652844327519334
P2290,9.424777960769381,1.5,5.333333333333334,5000.0,110.0,95.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.686760869017997
P2291,9.424777960769381,1.5,5.333333333333334,5000.0,110.0,95.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.7107519573933
P2292,9.424777960769381,1.5,5.333333333333334,5000.0,110.0,95.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.734713808287442
P2293,9.424777960769381,1.5,5.333333333333334,5000.0,230.0,215.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.760828918798548
P2294,9.424777960769381,1.5,5.333333333333334,5000.0,230.0,215.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.783126195864945
P2295,9.424777960769381,1.5,5.333333333333334,5000.0,230.0,215.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.80543361206074
P2296,9.424777960769381,1.5,5.333333333333334,5000.0,350.0,335.0,1.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.897066984733206
P2297,9.424777960769381,1.5,5.333333333333334,5000.0,350.0,335.0,2.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.91655184186533
P2298,9.424777960769381,1.5,5.333333333333334,5000.0,350.0,335.0,3.5,,3.555555555555556,2.0794415416798357,2.4849066497880004,9.936099940263604
P2299,13.548118318605983,1.5,7.666666666666667,500.0,-10.0,-25.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.311271090554623
P2300,13.548118318605983,1.5,7.666666666666667,500.0,-10.0,-25.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.338029733117072
P2301,13.548118318605983,1.5,7.666666666666667,500.0,-10.0,-25.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.372629275019902
P2302,13.548118318605983,1.5,7.666666666666667,500.0,110.0,95.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.299266581170585
P2303,13.548118318605983,1.5,7.666666666666667,500.0,110.0,95.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.326344047732489
P2304,13.548118318605983,1.5,7.666666666666667,500.0,110.0,95.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.36134324551271
P2305,13.548118318605983,1.5,7.666666666666667,500.0,230.0,215.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.418410893792872
P2306,13.548118318605983,1.5,7.666666666666667,500.0,230.0,215.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.442483307087192
P2307,13.548118318605983,1.5,7.666666666666667,500.0,230.0,215.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.473704136776757
P2308,13.548118318605983,1.5,7.666666666666667,500.0,350.0,335.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.488426550754516
P2309,13.548118318605983,1.5,7.666666666666667,500.0,350.0,335.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.510889310134788
P2310,13.548118318605983,1.5,7.666666666666667,500.0,350.0,335.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.540075680658964
P2311,13.548118318605983,1.5,7.666666666666667,2000.0,-10.0,-25.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.501889955954454
P2312,13.548118318605983,1.5,7.666666666666667,2000.0,-10.0,-25.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.52405562147478
P2313,13.548118318605983,1.5,7.666666666666667,2000.0,-10.0,-25.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.54574060563606
P2314,13.548118318605983,1.5,7.666666666666667,2000.0,110.0,95.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.49137540170617
P2315,13.548118318605983,1.5,7.666666666666667,2000.0,110.0,95.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.513772754519195
P2316,13.548118318605983,1.5,7.666666666666667,2000.0,110.0,95.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.535679435605061
P2317,13.548118318605983,1.5,7.666666666666667,2000.0,230.0,215.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.60245002503719
P2318,13.548118318605983,1.5,7.666666666666667,2000.0,230.0,215.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.62251624577579
P2319,13.548118318605983,1.5,7.666666666666667,2000.0,230.0,215.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.642187721358466
P2320,13.548118318605983,1.5,7.666666666666667,2000.0,350.0,335.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.727704572581755
P2321,13.548118318605983,1.5,7.666666666666667,2000.0,350.0,335.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.751268339558617
P2322,13.548118318605983,1.5,7.666666666666667,2000.0,350.0,335.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.774289614064447
P2323,13.548118318605983,1.5,7.666666666666667,3500.0,-10.0,-25.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.660651367876183
P2324,13.548118318605983,1.5,7.666666666666667,3500.0,-10.0,-25.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.685828931452487
P2325,13.548118318605983,1.5,7.666666666666667,3500.0,-10.0,-25.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.716434821366272
P2326,13.548118318605983,1.5,7.666666666666667,3500.0,110.0,95.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.670609272125022
P2327,13.548118318605983,1.5,7.666666666666667,3500.0,110.0,95.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.6955404481032
P2328,13.548118318605983,1.5,7.666666666666667,3500.0,110.0,95.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.725854985228304
P2329,13.548118318605983,1.5,7.666666666666667,3500.0,230.0,215.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.792667717430884
P2330,13.548118318605983,1.5,7.666666666666667,3500.0,230.0,215.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.814765622475324
P2331,13.548118318605983,1.5,7.666666666666667,3500.0,230.0,215.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.841718526138497
P2332,13.548118318605983,1.5,7.666666666666667,3500.0,350.0,335.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.906034306802704
P2333,13.548118318605983,1.5,7.666666666666667,3500.0,350.0,335.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.93066488054092
P2334,13.548118318605983,1.5,7.666666666666667,3500.0,350.0,335.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.959442464680574
P2335,13.548118318605983,1.5,7.666666666666667,5000.0,-10.0,-25.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.814000386034591
P2336,13.548118318605983,1.5,7.666666666666667,5000.0,-10.0,-25.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.840973647146885
P2337,13.548118318605983,1.5,7.666666666666667,5000.0,-10.0,-25.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.872409596965266
P2338,13.548118318605983,1.5,7.666666666666667,5000.0,110.0,95.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.883743923499516
P2339,13.548118318605983,1.5,7.666666666666667,5000.0,110.0,95.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.908922755026067
P2340,13.548118318605983,1.5,7.666666666666667,5000.0,110.0,95.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.938323667371586
P2341,13.548118318605983,1.5,7.666666666666667,5000.0,230.0,215.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.95246817475775
P2342,13.548118318605983,1.5,7.666666666666667,5000.0,230.0,215.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,9.975994243322877
P2343,13.548118318605983,1.5,7.666666666666667,5000.0,230.0,215.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,10.003513866603253
P2344,13.548118318605983,1.5,7.666666666666667,5000.0,350.0,335.0,1.5,,5.111111111111112,2.4423470353692043,2.847812143477369,10.11484188327536
P2345,13.548118318605983,1.5,7.666666666666667,5000.0,350.0,335.0,2.5,,5.111111111111112,2.4423470353692043,2.847812143477369,10.13487701270419
P2346,13.548118318605983,1.5,7.666666666666667,5000.0,350.0,335.0,3.5,,5.111111111111112,2.4423470353692043,2.847812143477369,10.15840105193914
P2347,17.671458676442587,1.5,10.0,500.0,-10.0,-25.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.574636203046277
P2348,17.671458676442587,1.5,10.0,500.0,-10.0,-25.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.595262578853017
P2349,17.671458676442587,1.5,10.0,500.0,-10.0,-25.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.61547209118311
P2350,17.671458676442587,1.5,10.0,500.0,110.0,95.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.559094025166905
P2351,17.671458676442587,1.5,10.0,500.0,110.0,95.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.580040123637605
P2352,17.671458676442587,1.5,10.0,500.0,110.0,95.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.600556469321608
P2353,17.671458676442587,1.5,10.0,500.0,230.0,215.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.68121861863258
P2354,17.671458676442587,1.5,10.0,500.0,230.0,215.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.699778913860525
P2355,17.671458676442587,1.5,10.0,500.0,230.0,215.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.718000992399016
P2356,17.671458676442587,1.5,10.0,500.0,350.0,335.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.745546364467552
P2357,17.671458676442587,1.5,10.0,500.0,350.0,335.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.762960317399152
P2358,17.671458676442587,1.5,10.0,500.0,350.0,335.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.780076207620894
P2359,17.671458676442587,1.5,10.0,2000.0,-10.0,-25.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.763305521936266
P2360,17.671458676442587,1.5,10.0,2000.0,-10.0,-25.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.780415554946133
P2361,17.671458676442587,1.5,10.0,2000.0,-10.0,-25.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.802782848414497
P2362,17.671458676442587,1.5,10.0,2000.0,110.0,95.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.76864100976636
P2363,17.671458676442587,1.5,10.0,2000.0,110.0,95.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.785660765922685
P2364,17.671458676442587,1.5,10.0,2000.0,110.0,95.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.802395690974855
P2365,17.671458676442587,1.5,10.0,2000.0,230.0,215.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.866667954397592
P2366,17.671458676442587,1.5,10.0,2000.0,230.0,215.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.882110686776542
P2367,17.671458676442587,1.5,10.0,2000.0,230.0,215.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.897318563390598
P2368,17.671458676442587,1.5,10.0,2000.0,350.0,335.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.981559087956283
P2369,17.671458676442587,1.5,10.0,2000.0,350.0,335.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.999888046822443
P2370,17.671458676442587,1.5,10.0,2000.0,350.0,335.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.013417611908324
P2371,17.671458676442587,1.5,10.0,3500.0,-10.0,-25.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.92739937258244
P2372,17.671458676442587,1.5,10.0,3500.0,-10.0,-25.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.95151552154671
P2373,17.671458676442587,1.5,10.0,3500.0,-10.0,-25.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.97506375102535
P2374,17.671458676442587,1.5,10.0,3500.0,110.0,95.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.91615695563679
P2375,17.671458676442587,1.5,10.0,3500.0,110.0,95.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.940542460487139
P2376,17.671458676442587,1.5,10.0,3500.0,110.0,95.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,9.96434744079289
P2377,17.671458676442587,1.5,10.0,3500.0,230.0,215.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.04585479382305
P2378,17.671458676442587,1.5,10.0,3500.0,230.0,215.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.067305637765523
P2379,17.671458676442587,1.5,10.0,3500.0,230.0,215.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.08830598952867
P2380,17.671458676442587,1.5,10.0,3500.0,350.0,335.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.153350928549719
P2381,17.671458676442587,1.5,10.0,3500.0,350.0,335.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.176449310831199
P2382,17.671458676442587,1.5,10.0,3500.0,350.0,335.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.199026181265689
P2383,17.671458676442587,1.5,10.0,5000.0,-10.0,-25.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.067517839357832
P2384,17.671458676442587,1.5,10.0,5000.0,-10.0,-25.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.092660584279184
P2385,17.671458676442587,1.5,10.0,5000.0,-10.0,-25.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.117186645022338
P2386,17.671458676442587,1.5,10.0,5000.0,110.0,95.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.165351691961936
P2387,17.671458676442587,1.5,10.0,5000.0,110.0,95.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.184409325569693
P2388,17.671458676442587,1.5,10.0,5000.0,110.0,95.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.206809186975589
P2389,17.671458676442587,1.5,10.0,5000.0,230.0,215.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.21533770979373
P2390,17.671458676442587,1.5,10.0,5000.0,230.0,215.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.233474519468336
P2391,17.671458676442587,1.5,10.0,5000.0,230.0,215.0,3.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.254813214543644
P2392,17.671458676442587,1.5,10.0,5000.0,350.0,335.0,1.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.370643380642726
P2393,17.671458676442587,1.5,10.0,5000.0,350.0,335.0,2.5,,6.666666666666667,2.70805020110221,3.1135153092103742,10.386191440985094
