tag,length_ft,width_in,flow_tph,belt_surface_area,weight_kg
P2738,166.6666666666667,1144.444444444444,367.7777777777778,190740.7407407407,11430.0
P2739,166.6666666666667,1144.444444444444,398.8888888888889,190740.7407407407,11430.0
P2740,166.6666666666667,1144.444444444444,430.0,190740.7407407407,11430.0
P2741,166.6666666666667,1166.666666666667,150.0,194444.44444444455,11430.0
P2742,166.6666666666667,1166.666666666667,181.1111111111111,194444.44444444455,11430.0
P2743,166.6666666666667,1166.666666666667,212.2222222222222,194444.44444444455,11430.0
P2744,166.6666666666667,1166.666666666667,243.3333333333333,194444.44444444455,11430.0
P2745,166.6666666666667,1166.666666666667,274.4444444444445,194444.44444444455,11430.0
P2746,166.6666666666667,1166.666666666667,305.5555555555555,194444.44444444455,11430.0
P2747,166.6666666666667,1166.666666666667,336.6666666666666,194444.44444444455,11657.0
P2748,166.6666666666667,1166.666666666667,367.7777777777778,194444.44444444455,11657.0
P2749,166.6666666666667,1166.666666666667,398.8888888888889,194444.44444444455,11657.0
P2750,166.6666666666667,1166.666666666667,430.0,194444.44444444455,11657.0
P2751,166.6666666666667,1188.888888888889,150.0,198148.1481481482,11612.0
P2752,166.6666666666667,1188.888888888889,181.1111111111111,198148.1481481482,11612.0
P2753,166.6666666666667,1188.888888888889,212.2222222222222,198148.1481481482,11612.0
P2754,166.6666666666667,1188.888888888889,243.3333333333333,198148.1481481482,11612.0
P2755,166.6666666666667,1188.888888888889,274.4444444444445,198148.1481481482,11612.0
P2756,166.6666666666667,1188.888888888889,305.5555555555555,198148.1481481482,11748.0
P2757,166.6666666666667,1188.888888888889,336.6666666666666,198148.1481481482,11748.0
P2758,166.6666666666667,1188.888888888889,367.7777777777778,198148.1481481482,11748.0
P2759,166.6666666666667,1188.888888888889,398.8888888888889,198148.1481481482,11748.0
P2760,166.6666666666667,1188.888888888889,430.0,198148.1481481482,11748.0
P2761,166.6666666666667,1211.111111111111,150.0,201851.8518518519,11748.0
P2762,166.6666666666667,1211.111111111111,181.1111111111111,201851.8518518519,11748.0
P2763,166.6666666666667,1211.111111111111,212.2222222222222,201851.8518518519,11748.0
P2764,166.6666666666667,1211.111111111111,243.3333333333333,201851.8518518519,11748.0
P2765,166.6666666666667,1211.111111111111,274.4444444444445,201851.8518518519,11748.0
P2766,166.6666666666667,1211.111111111111,305.5555555555555,201851.8518518519,11975.0
P2767,166.6666666666667,1211.111111111111,336.6666666666666,201851.8518518519,11975.0
P2768,166.6666666666667,1211.111111111111,367.7777777777778,201851.8518518519,11975.0
P2769,166.6666666666667,1211.111111111111,398.8888888888889,201851.8518518519,11975.0
P2770,166.6666666666667,1211.111111111111,430.0,201851.8518518519,11975.0
P2771,166.6666666666667,1233.333333333333,150.0,205555.55555555556,11929.0
P2772,166.6666666666667,1233.333333333333,181.1111111111111,205555.55555555556,11929.0
P2773,166.6666666666667,1233.333333333333,212.2222222222222,205555.55555555556,11929.0
P2774,166.6666666666667,1233.333333333333,243.3333333333333,205555.55555555556,11929.0
P2775,166.6666666666667,1233.333333333333,274.4444444444445,205555.55555555556,11929.0
P2776,166.6666666666667,1233.333333333333,305.5555555555555,205555.55555555556,12156.0
P2777,166.6666666666667,1233.333333333333,336.6666666666666,205555.55555555556,12156.0
P2778,166.6666666666667,1233.333333333333,367.7777777777778,205555.55555555556,12156.0
P2779,166.6666666666667,1233.333333333333,398.8888888888889,205555.55555555556,12156.0
P2780,166.6666666666667,1233.333333333333,430.0,205555.55555555556,12156.0
P2781,166.6666666666667,1255.555555555556,150.0,209259.25925925942,12111.0
P2782,166.6666666666667,1255.555555555556,181.1111111111111,209259.25925925942,12111.0
P2783,166.6666666666667,1255.555555555556,212.2222222222222,209259.25925925942,12111.0
P2784,166.6666666666667,1255.555555555556,243.3333333333333,209259.25925925942,12111.0
P2785,166.6666666666667,1255.555555555556,274.4444444444445,209259.25925925942,12247.0
P2786,166.6666666666667,1255.555555555556,305.5555555555555,209259.25925925942,12247.0
P2787,166.6666666666667,1255.555555555556,336.6666666666666,209259.25925925942,12247.0
P2788,166.6666666666667,1255.555555555556,367.7777777777778,209259.25925925942,12247.0
P2789,166.6666666666667,1255.555555555556,398.8888888888889,209259.25925925942,12247.0
P2790,166.6666666666667,1255.555555555556,430.0,209259.25925925942,12247.0
P2791,166.6666666666667,1277.777777777778,150.0,212962.96296296307,12247.0
P2792,166.6666666666667,1277.777777777778,181.1111111111111,212962.96296296307,12247.0
P2793,166.6666666666667,1277.777777777778,212.2222222222222,212962.96296296307,12247.0
P2794,166.6666666666667,1277.777777777778,243.3333333333333,212962.96296296307,12247.0
P2795,166.6666666666667,1277.777777777778,274.4444444444445,212962.96296296307,12474.0
P2796,166.6666666666667,1277.777777777778,305.5555555555555,212962.96296296307,12474.0
P2797,166.6666666666667,1277.777777777778,336.6666666666666,212962.96296296307,12474.0
P2798,166.6666666666667,1277.777777777778,367.7777777777778,212962.96296296307,12474.0
P2799,166.6666666666667,1277.777777777778,398.8888888888889,212962.96296296307,12474.0
P2800,166.6666666666667,1277.777777777778,430.0,212962.96296296307,12474.0
P2801,166.6666666666667,1300.0,150.0,216666.66666666672,12428.0
P2802,166.6666666666667,1300.0,181.1111111111111,216666.66666666672,12428.0
P2803,166.6666666666667,1300.0,212.2222222222222,216666.66666666672,12428.0
P2804,166.6666666666667,1300.0,243.3333333333333,216666.66666666672,12564.0
P2805,166.6666666666667,1300.0,274.4444444444445,216666.66666666672,12564.0
P2806,166.6666666666667,1300.0,305.5555555555555,216666.66666666672,12564.0
P2807,166.6666666666667,1300.0,336.6666666666666,216666.66666666672,12564.0
P2808,166.6666666666667,1300.0,367.7777777777778,216666.66666666672,12564.0
P2809,166.6666666666667,1300.0,398.8888888888889,216666.66666666672,12564.0
P2810,166.6666666666667,1300.0,430.0,216666.66666666672,12791.0
P2811,183.3333333333333,1100.0,150.0,201666.66666666663,11839.0
P2812,183.3333333333333,1100.0,181.1111111111111,201666.66666666663,11839.0
P2813,183.3333333333333,1100.0,212.2222222222222,201666.66666666663,11839.0
P2814,183.3333333333333,1100.0,243.3333333333333,201666.66666666663,11839.0
P2815,183.3333333333333,1100.0,274.4444444444445,201666.66666666663,11839.0
P2816,183.3333333333333,1100.0,305.5555555555555,201666.66666666663,12065.0
P2817,183.3333333333333,1100.0,336.6666666666666,201666.66666666663,12065.0
P2818,183.3333333333333,1100.0,367.7777777777778,201666.66666666663,12065.0
P2819,183.3333333333333,1100.0,398.8888888888889,201666.66666666663,12065.0
P2820,183.3333333333333,1100.0,430.0,201666.66666666663,12065.0
P2821,183.3333333333333,1122.222222222222,150.0,205740.74074074064,12020.0
P2822,183.3333333333333,1122.222222222222,181.1111111111111,205740.74074074064,12020.0
P2823,183.3333333333333,1122.222222222222,212.2222222222222,205740.74074074064,12020.0
P2824,183.3333333333333,1122.222222222222,243.3333333333333,205740.74074074064,12020.0
P2825,183.3333333333333,1122.222222222222,274.4444444444445,205740.74074074064,12247.0
P2826,183.3333333333333,1122.222222222222,305.5555555555555,205740.74074074064,12247.0
P2827,183.3333333333333,1122.222222222222,336.6666666666666,205740.74074074064,12247.0
P2828,183.3333333333333,1122.222222222222,367.7777777777778,205740.74074074064,12247.0
P2829,183.3333333333333,1122.222222222222,398.8888888888889,205740.74074074064,12247.0
P2830,183.3333333333333,1122.222222222222,430.0,205740.74074074064,12247.0
P2831,183.3333333333333,1144.444444444444,150.0,209814.81481481466,12247.0
P2832,183.3333333333333,1144.444444444444,181.1111111111111,209814.81481481466,12247.0
P2833,183.3333333333333,1144.444444444444,212.2222222222222,209814.81481481466,12247.0
P2834,183.3333333333333,1144.444444444444,243.3333333333333,209814.81481481466,12247.0
P2835,183.3333333333333,1144.444444444444,274.4444444444445,209814.81481481466,12338.0
P2836,183.3333333333333,1144.444444444444,305.5555555555555,209814.81481481466,12338.0
P2837,183.3333333333333,1144.444444444444,336.6666666666666,209814.81481481466,12338.0
P2838,183.3333333333333,1144.444444444444,367.7777777777778,209814.81481481466,12338.0
P2839,183.3333333333333,1144.444444444444,398.8888888888889,209814.81481481466,12338.0
P2840,183.3333333333333,1144.444444444444,430.0,209814.81481481466,12564.0
P2841,183.3333333333333,1166.666666666667,150.0,213888.88888888888,12338.0
P2842,183.3333333333333,1166.666666666667,181.1111111111111,213888.88888888888,12338.0
P2843,183.3333333333333,1166.666666666667,212.2222222222222,213888.88888888888,12338.0
P2844,183.3333333333333,1166.666666666667,243.3333333333333,213888.88888888888,12338.0
P2845,183.3333333333333,1166.666666666667,274.4444444444445,213888.88888888888,12564.0
P2846,183.3333333333333,1166.666666666667,305.5555555555555,213888.88888888888,12564.0
P2847,183.3333333333333,1166.666666666667,336.6666666666666,213888.88888888888,12564.0
P2848,183.3333333333333,1166.666666666667,367.7777777777778,213888.88888888888,12564.0
P2849,183.3333333333333,1166.666666666667,398.8888888888889,213888.88888888888,12564.0
P2850,183.3333333333333,1166.666666666667,430.0,213888.88888888888,12655.0
P2851,183.3333333333333,1188.888888888889,150.0,217962.96296296292,12519.0
P2852,183.3333333333333,1188.888888888889,181.1111111111111,217962.96296296292,12519.0
P2853,183.3333333333333,1188.888888888889,212.2222222222222,217962.96296296292,12519.0
P2854,183.3333333333333,1188.888888888889,243.3333333333333,217962.96296296292,12655.0
P2855,183.3333333333333,1188.888888888889,274.4444444444445,217962.96296296292,12655.0
P2856,183.3333333333333,1188.888888888889,305.5555555555555,217962.96296296292,12655.0
P2857,183.3333333333333,1188.888888888889,336.6666666666666,217962.96296296292,12655.0
P2858,183.3333333333333,1188.888888888889,367.7777777777778,217962.96296296292,12655.0
P2859,183.3333333333333,1188.888888888889,398.8888888888889,217962.96296296292,12882.0
P2860,183.3333333333333,1188.888888888889,430.0,217962.96296296292,12882.0
P2861,183.3333333333333,1211.111111111111,150.0,222037.03703703696,12610.0
P2862,183.3333333333333,1211.111111111111,181.1111111111111,222037.03703703696,12610.0
P2863,183.3333333333333,1211.111111111111,212.2222222222222,222037.03703703696,12610.0
P2864,183.3333333333333,1211.111111111111,243.3333333333333,222037.03703703696,12837.0
P2865,183.3333333333333,1211.111111111111,274.4444444444445,222037.03703703696,12837.0
P2866,183.3333333333333,1211.111111111111,305.5555555555555,222037.03703703696,12837.0
P2867,183.3333333333333,1211.111111111111,336.6666666666666,222037.03703703696,12837.0
P2868,183.3333333333333,1211.111111111111,367.7777777777778,222037.03703703696,12837.0
P2869,183.3333333333333,1211.111111111111,398.8888888888889,222037.03703703696,12973.0
P2870,183.3333333333333,1211.111111111111,430.0,222037.03703703696,12973.0
P2871,183.3333333333333,1233.333333333333,150.0,226111.111111111,12927.0
P2872,183.3333333333333,1233.333333333333,181.1111111111111,226111.111111111,12927.0
P2873,183.3333333333333,1233.333333333333,212.2222222222222,226111.111111111,13063.0
P2874,183.3333333333333,1233.333333333333,243.3333333333333,226111.111111111,13063.0
P2875,183.3333333333333,1233.333333333333,274.4444444444445,226111.111111111,13063.0
P2876,183.3333333333333,1233.333333333333,305.5555555555555,226111.111111111,13063.0
P2877,183.3333333333333,1233.333333333333,336.6666666666666,226111.111111111,13063.0
P2878,183.3333333333333,1233.333333333333,367.7777777777778,226111.111111111,13063.0
P2879,183.3333333333333,1233.333333333333,398.8888888888889,226111.111111111,13290.0
P2880,183.3333333333333,1233.333333333333,430.0,226111.111111111,13290.0
P2881,183.3333333333333,1255.555555555556,150.0,230185.18518518523,13018.0
P2882,183.3333333333333,1255.555555555556,181.1111111111111,230185.18518518523,13018.0
P2883,183.3333333333333,1255.555555555556,212.2222222222222,230185.18518518523,13245.0
P2884,183.3333333333333,1255.555555555556,243.3333333333333,230185.18518518523,13245.0
P2885,183.3333333333333,1255.555555555556,274.4444444444445,230185.18518518523,13245.0
P2886,183.3333333333333,1255.555555555556,305.5555555555555,230185.18518518523,13245.0
P2887,183.3333333333333,1255.555555555556,336.6666666666666,230185.18518518523,13245.0
P2888,183.3333333333333,1255.555555555556,367.7777777777778,230185.18518518523,13472.0
P2889,183.3333333333333,1255.555555555556,398.8888888888889,230185.18518518523,13472.0
P2890,183.3333333333333,1255.555555555556,430.0,230185.18518518523,13472.0
P2891,183.3333333333333,1277.777777777778,150.0,234259.25925925924,13245.0
P2892,183.3333333333333,1277.777777777778,181.1111111111111,234259.25925925924,13245.0
P2893,183.3333333333333,1277.777777777778,212.2222222222222,234259.25925925924,13472.0
P2894,183.3333333333333,1277.777777777778,243.3333333333333,234259.25925925924,13472.0
P2895,183.3333333333333,1277.777777777778,274.4444444444445,234259.25925925924,13472.0
P2896,183.3333333333333,1277.777777777778,305.5555555555555,234259.25925925924,13472.0
P2897,183.3333333333333,1277.777777777778,336.6666666666666,234259.25925925924,13472.0
P2898,183.3333333333333,1277.777777777778,367.7777777777778,234259.25925925924,13562.0
P2899,183.3333333333333,1277.777777777778,398.8888888888889,234259.25925925924,13562.0
P2900,183.3333333333333,1277.777777777778,430.0,234259.25925925924,13562.0
P2901,183.3333333333333,1300.0,150.0,238333.33333333328,13426.0
P2902,183.3333333333333,1300.0,181.1111111111111,238333.33333333328,13562.0
P2903,183.3333333333333,1300.0,212.2222222222222,238333.33333333328,13562.0
P2904,183.3333333333333,1300.0,243.3333333333333,238333.33333333328,13562.0
P2905,183.3333333333333,1300.0,274.4444444444445,238333.33333333328,13562.0
P2906,183.3333333333333,1300.0,305.5555555555555,238333.33333333328,13562.0
P2907,183.3333333333333,1300.0,336.6666666666666,238333.33333333328,13789.0
P2908,183.3333333333333,1300.0,367.7777777777778,238333.33333333328,13789.0
P2909,183.3333333333333,1300.0,398.8888888888889,238333.33333333328,13789.0
P2910,183.3333333333333,1300.0,430.0,238333.33333333328,13789.0
P2911,200.0,1100.0,150.0,220000.0,12746.0
P2912,200.0,1100.0,181.1111111111111,220000.0,12746.0
P2913,200.0,1100.0,212.2222222222222,220000.0,12746.0
P2914,200.0,1100.0,243.3333333333333,220000.0,12837.0
P2915,200.0,1100.0,274.4444444444445,220000.0,12837.0
P2916,200.0,1100.0,305.5555555555555,220000.0,12837.0
P2917,200.0,1100.0,336.6666666666666,220000.0,12837.0
P2918,200.0,1100.0,367.7777777777778,220000.0,12837.0
P2919,200.0,1100.0,398.8888888888889,220000.0,13063.0
P2920,200.0,1100.0,430.0,220000.0,13063.0
P2921,200.0,1122.222222222222,150.0,224444.44444444438,12837.0
P2922,200.0,1122.222222222222,181.1111111111111,224444.44444444438,12837.0
P2923,200.0,1122.222222222222,212.2222222222222,224444.44444444438,12837.0
P2924,200.0,1122.222222222222,243.3333333333333,224444.44444444438,13063.0
P2925,200.0,1122.222222222222,274.4444444444445,224444.44444444438,13063.0
P2926,200.0,1122.222222222222,305.5555555555555,224444.44444444438,13063.0
P2927,200.0,1122.222222222222,336.6666666666666,224444.44444444438,13063.0
P2928,200.0,1122.222222222222,367.7777777777778,224444.44444444438,13063.0
P2929,200.0,1122.222222222222,398.8888888888889,224444.44444444438,13154.0
P2930,200.0,1122.222222222222,430.0,224444.44444444438,13154.0
P2931,200.0,1144.444444444444,150.0,228888.8888888888,13018.0
P2932,200.0,1144.444444444444,181.1111111111111,228888.8888888888,13018.0
P2933,200.0,1144.444444444444,212.2222222222222,228888.8888888888,13245.0
P2934,200.0,1144.444444444444,243.3333333333333,228888.8888888888,13245.0
P2935,200.0,1144.444444444444,274.4444444444445,228888.8888888888,13245.0
P2936,200.0,1144.444444444444,305.5555555555555,228888.8888888888,13245.0
P2937,200.0,1144.444444444444,336.6666666666666,228888.8888888888,13245.0
P2938,200.0,1144.444444444444,367.7777777777778,228888.8888888888,13381.0
P2939,200.0,1144.444444444444,398.8888888888889,228888.8888888888,13381.0
P2940,200.0,1144.444444444444,430.0,228888.8888888888,13381.0
P2941,200.0,1166.666666666667,150.0,233333.3333333334,13245.0
P2942,200.0,1166.666666666667,181.1111111111111,233333.3333333334,13245.0
P2943,200.0,1166.666666666667,212.2222222222222,233333.3333333334,13336.0
P2944,200.0,1166.666666666667,243.3333333333333,233333.3333333334,13336.0
P2945,200.0,1166.666666666667,274.4444444444445,233333.3333333334,13336.0
P2946,200.0,1166.666666666667,305.5555555555555,233333.3333333334,13336.0
P2947,200.0,1166.666666666667,336.6666666666666,233333.3333333334,13336.0
P2948,200.0,1166.666666666667,367.7777777777778,233333.3333333334,13562.0
P2949,200.0,1166.666666666667,398.8888888888889,233333.3333333334,13562.0
P2950,200.0,1166.666666666667,430.0,233333.3333333334,13562.0
