tag,heat_area,tube_des_pres,tube_out_diameter,tube_len,shell_diameter,weight_kg
P2086,85.58,833.3333333333334,21.4,9.5,400.8333333333333,3200.0
P2087,20.77,833.3333333333334,23.2,2.5,400.8333333333333,1400.0
P2088,32.4,833.3333333333334,23.2,3.9,400.8333333333333,1680.0
P2089,44.04,833.3333333333334,23.2,5.3,400.8333333333333,2000.0
P2090,55.67,833.3333333333334,23.2,6.699999999999999,400.8333333333333,2400.0
P2091,67.3,833.3333333333334,23.2,8.1,400.8333333333333,2800.0
P2092,78.93,833.3333333333334,23.2,9.5,400.8333333333333,3200.0
P2093,19.24,833.3333333333334,25.0,2.5,400.8333333333333,1380.0
P2094,30.02,833.3333333333334,25.0,3.9,400.8333333333333,1660.0
P2095,40.79,833.3333333333334,25.0,5.3,400.8333333333333,2000.0
P2096,51.57,833.3333333333334,25.0,6.699999999999999,400.8333333333333,2400.0
P2097,62.34,833.3333333333334,25.0,8.1,400.8333333333333,2600.0
P2098,73.12,833.3333333333334,25.0,9.5,400.8333333333333,3000.0
P2099,43.48,833.3333333333334,16.0,2.5,476.6666666666666,2000.0
P2100,67.83,833.3333333333334,16.0,3.9,476.6666666666666,2400.0
P2101,92.18,833.3333333333334,16.0,5.3,476.6666666666666,3000.0
P2102,116.53,833.3333333333334,16.0,6.699999999999999,476.6666666666666,3600.0
P2103,140.87,833.3333333333334,16.0,8.1,476.6666666666666,4200.0
P2104,165.22,833.3333333333334,16.0,9.5,476.6666666666666,4800.0
P2105,39.14,833.3333333333334,17.8,2.5,476.6666666666666,1960.0
P2106,61.07,833.3333333333334,17.8,3.9,476.6666666666666,2400.0
P2107,82.99,833.3333333333334,17.8,5.3,476.6666666666666,3000.0
P2108,104.91,833.3333333333334,17.8,6.699999999999999,476.6666666666666,3600.0
P2109,126.83,833.3333333333334,17.8,8.1,476.6666666666666,4000.0
P2110,148.75,833.3333333333334,17.8,9.5,476.6666666666666,4600.0
P2111,35.56,833.3333333333334,19.6,2.5,476.6666666666666,1920.0
P2112,55.47,833.3333333333334,19.6,3.9,476.6666666666666,2400.0
P2113,75.39,833.3333333333334,19.6,5.3,476.6666666666666,3000.0
P2114,95.3,833.3333333333334,19.6,6.699999999999999,476.6666666666666,3400.0
P2115,115.21,833.3333333333334,19.6,8.1,476.6666666666666,3800.0
P2116,135.13,833.3333333333334,19.6,9.5,476.6666666666666,4400.0
P2117,32.44,833.3333333333334,21.4,2.5,476.6666666666666,1880.0
P2118,50.6,833.3333333333334,21.4,3.9,476.6666666666666,2400.0
P2119,68.77,833.3333333333334,21.4,5.3,476.6666666666666,2800.0
P2120,86.94,833.3333333333334,21.4,6.699999999999999,476.6666666666666,3400.0
P2121,105.1,833.3333333333334,21.4,8.1,476.6666666666666,3800.0
P2122,123.27,833.3333333333334,21.4,9.5,476.6666666666666,4400.0
P2123,29.88,833.3333333333334,23.2,2.5,476.6666666666666,1840.0
P2124,46.62,833.3333333333334,23.2,3.9,476.6666666666666,2200.0
P2125,63.35,833.3333333333334,23.2,5.3,476.6666666666666,2800.0
P2126,80.09,833.3333333333334,23.2,6.699999999999999,476.6666666666666,3200.0
P2127,96.82,833.3333333333334,23.2,8.1,476.6666666666666,3600.0
P2128,113.55,833.3333333333334,23.2,9.5,476.6666666666666,4200.0
P2129,27.88,833.3333333333334,25.0,2.5,476.6666666666666,1820.0
P2130,43.5,833.3333333333334,25.0,3.9,476.6666666666666,2200.0
P2131,59.11,833.3333333333334,25.0,5.3,476.6666666666666,2800.0
P2132,74.72,833.3333333333334,25.0,6.699999999999999,476.6666666666666,3200.0
P2133,90.34,833.3333333333334,25.0,8.1,476.6666666666666,3600.0
P2134,105.95,833.3333333333334,25.0,9.5,476.6666666666666,4200.0
P2135,59.44,833.3333333333334,16.0,2.5,552.5,2600.0
P2136,92.72,833.3333333333334,16.0,3.9,552.5,3200.0
P2137,126.01,833.3333333333334,16.0,5.3,552.5,4000.0
P2138,159.3,833.3333333333334,16.0,6.699999999999999,552.5,4600.0
P2139,192.58,833.3333333333334,16.0,8.1,552.5,5200.0
P2140,225.87,833.3333333333334,16.0,9.5,552.5,6000.0
P2141,53.4,833.3333333333334,17.8,2.5,552.5,2400.0
P2142,83.31,833.3333333333334,17.8,3.9,552.5,3000.0
P2143,113.22,833.3333333333334,17.8,5.3,552.5,3800.0
P2144,143.12,833.3333333333334,17.8,6.699999999999999,552.5,4400.0
P2145,173.03,833.3333333333334,17.8,8.1,552.5,5000.0
P2146,202.93,833.3333333333334,17.8,9.5,552.5,5800.0
P2147,48.49,833.3333333333334,19.6,2.5,552.5,2400.0
P2148,75.65,833.3333333333334,19.6,3.9,552.5,3000.0
P2149,102.8,833.3333333333334,19.6,5.3,552.5,3600.0
P2150,129.95,833.3333333333334,19.6,6.699999999999999,552.5,4400.0
P2151,157.11,833.3333333333334,19.6,8.1,552.5,5000.0
P2152,184.26,833.3333333333334,19.6,9.5,552.5,5600.0
P2153,44.37,833.3333333333334,21.4,2.5,552.5,2400.0
P2154,69.22,833.3333333333334,21.4,3.9,552.5,2800.0
P2155,94.07,833.3333333333334,21.4,5.3,552.5,3600.0
P2156,118.92,833.3333333333334,21.4,6.699999999999999,552.5,4200.0
P2157,143.76,833.3333333333334,21.4,8.1,552.5,4800.0
P2158,168.61,833.3333333333334,21.4,9.5,552.5,5400.0
P2159,41.0,833.3333333333334,23.2,2.5,552.5,2400.0
P2160,63.96,833.3333333333334,23.2,3.9,552.5,2800.0
P2161,86.92,833.3333333333334,23.2,5.3,552.5,3600.0
P2162,109.87,833.3333333333334,23.2,6.699999999999999,552.5,4200.0
P2163,132.83,833.3333333333334,23.2,8.1,552.5,4600.0
P2164,155.79,833.3333333333334,23.2,9.5,552.5,5400.0
P2165,37.9,833.3333333333334,25.0,2.5,552.5,2200.0
P2166,59.12,833.3333333333334,25.0,3.9,552.5,2800.0
P2167,80.34,833.3333333333334,25.0,5.3,552.5,3400.0
P2168,101.56,833.3333333333334,25.0,6.699999999999999,552.5,4000.0
P2169,122.78,833.3333333333334,25.0,8.1,552.5,4600.0
P2170,144.0,833.3333333333334,25.0,9.5,552.5,5200.0
P2171,77.66,833.3333333333334,16.0,2.5,628.3333333333333,3200.0
P2172,121.15,833.3333333333334,16.0,3.9,628.3333333333333,4000.0
P2173,164.64,833.3333333333334,16.0,5.3,628.3333333333333,4800.0
P2174,208.13,833.3333333333334,16.0,6.699999999999999,628.3333333333333,5800.0
P2175,251.62,833.3333333333334,16.0,8.1,628.3333333333333,6800.0
P2176,295.11,833.3333333333334,16.0,9.5,628.3333333333333,7600.0
P2177,69.9,833.3333333333334,17.8,2.5,628.3333333333333,3000.0
P2178,109.04,833.3333333333334,17.8,3.9,628.3333333333333,3800.0
P2179,148.19,833.3333333333334,17.8,5.3,628.3333333333333,4800.0
P2180,187.33,833.3333333333334,17.8,6.699999999999999,628.3333333333333,5600.0
P2181,226.48,833.3333333333334,17.8,8.1,628.3333333333333,6400.0
P2182,265.62,833.3333333333334,17.8,9.5,628.3333333333333,7400.0
P2183,63.42,833.3333333333334,19.6,2.5,628.3333333333333,3000.0
P2184,98.94,833.3333333333334,19.6,3.9,628.3333333333333,3800.0
P2185,134.46,833.3333333333334,19.6,5.3,628.3333333333333,4600.0
P2186,169.97,833.3333333333334,19.6,6.699999999999999,628.3333333333333,5400.0
P2187,205.49,833.3333333333334,19.6,8.1,628.3333333333333,6200.0
P2188,241.01,833.3333333333334,19.6,9.5,628.3333333333333,7000.0
P2189,57.99,833.3333333333334,21.4,2.5,628.3333333333333,3000.0
P2190,90.46,833.3333333333334,21.4,3.9,628.3333333333333,3600.0
P2191,122.93,833.3333333333334,21.4,5.3,628.3333333333333,4400.0
P2192,155.4,833.3333333333334,21.4,6.699999999999999,628.3333333333333,5200.0
P2193,187.87,833.3333333333334,21.4,8.1,628.3333333333333,6000.0
P2194,220.35,833.3333333333334,21.4,9.5,628.3333333333333,6800.0
P2195,53.57,833.3333333333334,23.2,2.5,628.3333333333333,2800.0
P2196,83.57,833.3333333333334,23.2,3.9,628.3333333333333,3600.0
P2197,113.57,833.3333333333334,23.2,5.3,628.3333333333333,4400.0
P2198,143.57,833.3333333333334,23.2,6.699999999999999,628.3333333333333,5200.0
P2199,173.57,833.3333333333334,23.2,8.1,628.3333333333333,5800.0
P2200,203.57,833.3333333333334,23.2,9.5,628.3333333333333,6600.0
P2201,49.68,833.3333333333334,25.0,2.5,628.3333333333333,2800.0
P2202,77.5,833.3333333333334,25.0,3.9,628.3333333333333,3400.0
P2203,105.31,833.3333333333334,25.0,5.3,628.3333333333333,4200.0
P2204,133.13,833.3333333333334,25.0,6.699999999999999,628.3333333333333,5000.0
P2205,160.95,833.3333333333334,25.0,8.1,628.3333333333333,5600.0
P2206,188.77,833.3333333333334,25.0,9.5,628.3333333333333,6600.0
P2207,98.52,833.3333333333334,16.0,2.5,704.1666666666666,3800.0
P2208,153.69,833.3333333333334,16.0,3.9,704.1666666666666,4800.0
P2209,208.86,833.3333333333334,16.0,5.3,704.1666666666666,5800.0
P2210,264.03,833.3333333333334,16.0,6.699999999999999,704.1666666666666,7000.0
P2211,319.21,833.3333333333334,16.0,8.1,704.1666666666666,8000.0
P2212,374.38,833.3333333333334,16.0,9.5,704.1666666666666,9200.0
P2213,88.49,833.3333333333334,17.8,2.5,704.1666666666666,3600.0
P2214,138.05,833.3333333333334,17.8,3.9,704.1666666666666,4600.0
P2215,187.61,833.3333333333334,17.8,5.3,704.1666666666666,5600.0
P2216,237.16,833.3333333333334,17.8,6.699999999999999,704.1666666666666,6800.0
P2217,286.72,833.3333333333334,17.8,8.1,704.1666666666666,7600.0
P2218,336.28,833.3333333333334,17.8,9.5,704.1666666666666,8800.0
P2219,80.36,833.3333333333334,19.6,2.5,704.1666666666666,3600.0
P2220,125.35,833.3333333333334,19.6,3.9,704.1666666666666,4400.0
P2221,170.35,833.3333333333334,19.6,5.3,704.1666666666666,5400.0
P2222,215.35,833.3333333333334,19.6,6.699999999999999,704.1666666666666,6600.0
P2223,260.35,833.3333333333334,19.6,8.1,704.1666666666666,7400.0
P2224,305.35,833.3333333333334,19.6,9.5,704.1666666666666,8400.0
P2225,73.62,833.3333333333334,21.4,2.5,704.1666666666666,3400.0
P2226,114.84,833.3333333333334,21.4,3.9,704.1666666666666,4200.0
P2227,156.07,833.3333333333334,21.4,5.3,704.1666666666666,5200.0
P2228,197.29,833.3333333333334,21.4,6.699999999999999,704.1666666666666,6400.0
P2229,238.52,833.3333333333334,21.4,8.1,704.1666666666666,7000.0
P2230,279.74,833.3333333333334,21.4,9.5,704.1666666666666,8200.0
P2231,67.97,833.3333333333334,23.2,2.5,704.1666666666666,3400.0
P2232,106.03,833.3333333333334,23.2,3.9,704.1666666666666,4200.0
P2233,144.09,833.3333333333334,23.2,5.3,704.1666666666666,5200.0
P2234,182.15,833.3333333333334,23.2,6.699999999999999,704.1666666666666,6200.0
P2235,220.21,833.3333333333334,23.2,8.1,704.1666666666666,6800.0
P2236,258.27,833.3333333333334,23.2,9.5,704.1666666666666,8000.0
P2237,63.03,833.3333333333334,25.0,2.5,704.1666666666666,3400.0
P2238,98.32,833.3333333333334,25.0,3.9,704.1666666666666,4200.0
P2239,133.62,833.3333333333334,25.0,5.3,704.1666666666666,5000.0
P2240,168.92,833.3333333333334,25.0,6.699999999999999,704.1666666666666,6000.0
P2241,204.21,833.3333333333334,25.0,8.1,704.1666666666666,6600.0
P2242,239.51,833.3333333333334,25.0,9.5,704.1666666666666,7800.0
P2243,121.77,833.3333333333334,16.0,2.5,780.0,4400.0
P2244,189.96,833.3333333333334,16.0,3.9,780.0,5600.0
P2245,258.15,833.3333333333334,16.0,5.3,780.0,7000.0
P2246,326.34,833.3333333333334,16.0,6.699999999999999,780.0,8400.0
P2247,394.53,833.3333333333334,16.0,8.1,780.0,9600.0
P2248,462.72,833.3333333333334,16.0,9.5,780.0,10800.0
P2249,109.46,833.3333333333334,17.8,2.5,780.0,4400.0
P2250,170.76,833.3333333333334,17.8,3.9,780.0,5400.0
P2251,232.06,833.3333333333334,17.8,5.3,780.0,6800.0
P2252,293.36,833.3333333333334,17.8,6.699999999999999,780.0,8000.0
P2253,354.66,833.3333333333334,17.8,8.1,780.0,9200.0
P2254,415.96,833.3333333333334,17.8,9.5,780.0,10400.0
P2255,99.29,833.3333333333334,19.6,2.5,780.0,4200.0
P2256,154.89,833.3333333333334,19.6,3.9,780.0,5200.0
P2257,210.49,833.3333333333334,19.6,5.3,780.0,6600.0
P2258,266.1,833.3333333333334,19.6,6.699999999999999,780.0,7800.0
P2259,321.7,833.3333333333334,19.6,8.1,780.0,8800.0
P2260,377.3,833.3333333333334,19.6,9.5,780.0,9800.0
P2261,90.93,833.3333333333334,21.4,2.5,780.0,4200.0
P2262,141.85,833.3333333333334,21.4,3.9,780.0,5200.0
P2263,192.77,833.3333333333334,21.4,5.3,780.0,6400.0
P2264,243.69,833.3333333333334,21.4,6.699999999999999,780.0,7600.0
P2265,294.61,833.3333333333334,21.4,8.1,780.0,8600.0
P2266,345.53,833.3333333333334,21.4,9.5,780.0,9800.0
P2267,84.0,833.3333333333334,23.2,2.5,780.0,4000.0
P2268,131.04,833.3333333333334,23.2,3.9,780.0,5000.0
P2269,178.08,833.3333333333334,23.2,5.3,780.0,6200.0
P2270,225.12,833.3333333333334,23.2,6.699999999999999,780.0,7400.0
P2271,272.16,833.3333333333334,23.2,8.1,780.0,8200.0
P2272,319.2,833.3333333333334,23.2,9.5,780.0,9400.0
P2273,77.95,833.3333333333334,25.0,2.5,780.0,4000.0
P2274,121.6,833.3333333333334,25.0,3.9,780.0,5000.0
P2275,165.26,833.3333333333334,25.0,5.3,780.0,6000.0
P2276,208.91,833.3333333333334,25.0,6.699999999999999,780.0,7200.0
P2277,252.56,833.3333333333334,25.0,8.1,780.0,8000.0
P2278,296.21,833.3333333333334,25.0,9.5,780.0,9200.0
P2279,19.23,1066.666666666667,16.0,2.5,325.0,1140.0
P2280,29.99,1066.666666666667,16.0,3.9,325.0,1400.0
P2281,40.76,1066.666666666667,16.0,5.3,325.0,1720.0
P2282,51.53,1066.666666666667,16.0,6.699999999999999,325.0,2000.0
P2283,62.29,1066.666666666667,16.0,8.1,325.0,2400.0
P2284,73.06,1066.666666666667,16.0,9.5,325.0,2600.0
P2285,17.2,1066.666666666667,17.8,2.5,325.0,1120.0
P2286,26.82,1066.666666666667,17.8,3.9,325.0,1360.0
P2287,36.45,1066.666666666667,17.8,5.3,325.0,1680.0
P2288,46.08,1066.666666666667,17.8,6.699999999999999,325.0,2000.0
P2289,55.71,1066.666666666667,17.8,8.1,325.0,2200.0
P2290,65.34,1066.666666666667,17.8,9.5,325.0,2600.0
P2291,15.55,1066.666666666667,19.6,2.5,325.0,1100.0
P2292,24.25,1066.666666666667,19.6,3.9,325.0,1340.0
P2293,32.96,1066.666666666667,19.6,5.3,325.0,1640.0
P2294,41.67,1066.666666666667,19.6,6.699999999999999,325.0,1940.0
P2295,50.37,1066.666666666667,19.6,8.1,325.0,2200.0
P2296,59.08,1066.666666666667,19.6,9.5,325.0,2400.0
P2297,14.29,1066.666666666667,21.4,2.5,325.0,1100.0
P2298,22.29,1066.666666666667,21.4,3.9,325.0,1320.0
P2299,30.29,1066.666666666667,21.4,5.3,325.0,1640.0
P2300,38.29,1066.666666666667,21.4,6.699999999999999,325.0,1920.0
P2301,46.29,1066.666666666667,21.4,8.1,325.0,2200.0
P2302,54.29,1066.666666666667,21.4,9.5,325.0,2400.0
P2303,13.12,1066.666666666667,23.2,2.5,325.0,1080.0
P2304,20.47,1066.666666666667,23.2,3.9,325.0,1300.0
P2305,27.81,1066.666666666667,23.2,5.3,325.0,1600.0
P2306,35.16,1066.666666666667,23.2,6.699999999999999,325.0,1880.0
P2307,42.51,1066.666666666667,23.2,8.1,325.0,2200.0
P2308,49.85,1066.666666666667,23.2,9.5,325.0,2400.0
P2309,12.17,1066.666666666667,25.0,2.5,325.0,1080.0
P2310,18.99,1066.666666666667,25.0,3.9,325.0,1280.0
P2311,25.81,1066.666666666667,25.0,5.3,325.0,1580.0
P2312,32.63,1066.666666666667,25.0,6.699999999999999,325.0,1840.0
P2313,39.44,1066.666666666667,25.0,8.1,325.0,2000.0
P2314,46.26,1066.666666666667,25.0,9.5,325.0,2400.0
P2315,30.16,1066.666666666667,16.0,2.5,400.8333333333333,1520.0
P2316,47.05,1066.666666666667,16.0,3.9,400.8333333333333,1880.0
P2317,63.94,1066.666666666667,16.0,5.3,400.8333333333333,2400.0
P2318,80.83,1066.666666666667,16.0,6.699999999999999,400.8333333333333,2800.0
P2319,97.72,1066.666666666667,16.0,8.1,400.8333333333333,3200.0
P2320,114.61,1066.666666666667,16.0,9.5,400.8333333333333,3600.0
P2321,27.12,1066.666666666667,17.8,2.5,400.8333333333333,1480.0
P2322,42.31,1066.666666666667,17.8,3.9,400.8333333333333,1820.0
P2323,57.5,1066.666666666667,17.8,5.3,400.8333333333333,2200.0
P2324,72.69,1066.666666666667,17.8,6.699999999999999,400.8333333333333,2600.0
P2325,87.87,1066.666666666667,17.8,8.1,400.8333333333333,3000.0
P2326,103.06,1066.666666666667,17.8,9.5,400.8333333333333,3400.0
P2327,24.63,1066.666666666667,19.6,2.5,400.8333333333333,1460.0
P2328,38.42,1066.666666666667,19.6,3.9,400.8333333333333,1780.0
P2329,52.22,1066.666666666667,19.6,5.3,400.8333333333333,2200.0
P2330,66.01,1066.666666666667,19.6,6.699999999999999,400.8333333333333,2600.0
P2331,79.8,1066.666666666667,19.6,8.1,400.8333333333333,3000.0
P2332,93.59,1066.666666666667,19.6,9.5,400.8333333333333,3400.0
P2333,22.52,1066.666666666667,21.4,2.5,400.8333333333333,1520.0
P2334,35.13,1066.666666666667,21.4,3.9,400.8333333333333,1840.0
P2335,47.75,1066.666666666667,21.4,5.3,400.8333333333333,2200.0
P2336,60.36,1066.666666666667,21.4,6.699999999999999,400.8333333333333,2600.0
P2337,72.97,1066.666666666667,21.4,8.1,400.8333333333333,3000.0
P2338,85.58,1066.666666666667,21.4,9.5,400.8333333333333,3400.0
P2339,20.77,1066.666666666667,23.2,2.5,400.8333333333333,1500.0
P2340,32.4,1066.666666666667,23.2,3.9,400.8333333333333,1800.0
P2341,44.04,1066.666666666667,23.2,5.3,400.8333333333333,2200.0
P2342,55.67,1066.666666666667,23.2,6.699999999999999,400.8333333333333,2600.0
P2343,67.3,1066.666666666667,23.2,8.1,400.8333333333333,2800.0
P2344,78.93,1066.666666666667,23.2,9.5,400.8333333333333,3200.0
P2345,19.24,1066.666666666667,25.0,2.5,400.8333333333333,1480.0
P2346,30.02,1066.666666666667,25.0,3.9,400.8333333333333,1780.0
P2347,40.79,1066.666666666667,25.0,5.3,400.8333333333333,2200.0
P2348,51.57,1066.666666666667,25.0,6.699999999999999,400.8333333333333,2600.0
P2349,62.34,1066.666666666667,25.0,8.1,400.8333333333333,2800.0
P2350,73.12,1066.666666666667,25.0,9.5,400.8333333333333,3200.0
P2351,43.48,1066.666666666667,16.0,2.5,476.6666666666666,2200.0
P2352,67.83,1066.666666666667,16.0,3.9,476.6666666666666,2600.0
P2353,92.18,1066.666666666667,16.0,5.3,476.6666666666666,3200.0
P2354,116.53,1066.666666666667,16.0,6.699999999999999,476.6666666666666,3800.0
P2355,140.87,1066.666666666667,16.0,8.1,476.6666666666666,4200.0
P2356,165.22,1066.666666666667,16.0,9.5,476.6666666666666,4800.0
P2357,39.14,1066.666666666667,17.8,2.5,476.6666666666666,2000.0
P2358,61.07,1066.666666666667,17.8,3.9,476.6666666666666,2600.0
P2359,82.99,1066.666666666667,17.8,5.3,476.6666666666666,3200.0
P2360,104.91,1066.666666666667,17.8,6.699999999999999,476.6666666666666,3600.0
P2361,126.83,1066.666666666667,17.8,8.1,476.6666666666666,4200.0
P2362,148.75,1066.666666666667,17.8,9.5,476.6666666666666,4800.0
P2363,35.56,1066.666666666667,19.6,2.5,476.6666666666666,2000.0
P2364,55.47,1066.666666666667,19.6,3.9,476.6666666666666,2400.0
P2365,75.39,1066.666666666667,19.6,5.3,476.6666666666666,3000.0
P2366,95.3,1066.666666666667,19.6,6.699999999999999,476.6666666666666,3600.0
P2367,115.21,1066.666666666667,19.6,8.1,476.6666666666666,4000.0
P2368,135.13,1066.666666666667,19.6,9.5,476.6666666666666,4600.0
P2369,32.44,1066.666666666667,21.4,2.5,476.6666666666666,2000.0
P2370,50.6,1066.666666666667,21.4,3.9,476.6666666666666,2400.0
P2371,68.77,1066.666666666667,21.4,5.3,476.6666666666666,3000.0
P2372,86.94,1066.666666666667,21.4,6.699999999999999,476.6666666666666,3400.0
P2373,105.1,1066.666666666667,21.4,8.1,476.6666666666666,4000.0
P2374,123.27,1066.666666666667,21.4,9.5,476.6666666666666,4400.0
P2375,29.88,1066.666666666667,23.2,2.5,476.6666666666666,1960.0
P2376,46.62,1066.666666666667,23.2,3.9,476.6666666666666,2400.0
P2377,63.35,1066.666666666667,23.2,5.3,476.6666666666666,3000.0
P2378,80.09,1066.666666666667,23.2,6.699999999999999,476.6666666666666,3400.0
P2379,96.82,1066.666666666667,23.2,8.1,476.6666666666666,3800.0
P2380,113.55,1066.666666666667,23.2,9.5,476.6666666666666,4400.0
P2381,27.88,1066.666666666667,25.0,2.5,476.6666666666666,1940.0
P2382,43.5,1066.666666666667,25.0,3.9,476.6666666666666,2400.0
P2383,59.11,1066.666666666667,25.0,5.3,476.6666666666666,2800.0
P2384,74.72,1066.666666666667,25.0,6.699999999999999,476.6666666666666,3400.0
P2385,90.34,1066.666666666667,25.0,8.1,476.6666666666666,3800.0
P2386,105.95,1066.666666666667,25.0,9.5,476.6666666666666,4200.0
P2387,59.44,1066.666666666667,16.0,2.5,552.5,2600.0
P2388,92.72,1066.666666666667,16.0,3.9,552.5,3400.0
P2389,126.01,1066.666666666667,16.0,5.3,552.5,4000.0
P2390,159.3,1066.666666666667,16.0,6.699999999999999,552.5,4800.0
P2391,192.58,1066.666666666667,16.0,8.1,552.5,5400.0
P2392,225.87,1066.666666666667,16.0,9.5,552.5,6200.0
P2393,53.4,1066.666666666667,17.8,2.5,552.5,2600.0
P2394,83.31,1066.666666666667,17.8,3.9,552.5,3200.0
P2395,113.22,1066.666666666667,17.8,5.3,552.5,4000.0
P2396,143.12,1066.666666666667,17.8,6.699999999999999,552.5,4600.0
P2397,173.03,1066.666666666667,17.8,8.1,552.5,5200.0
P2398,202.93,1066.666666666667,17.8,9.5,552.5,6000.0
P2399,48.49,1066.666666666667,19.6,2.5,552.5,2600.0
P2400,75.65,1066.666666666667,19.6,3.9,552.5,3200.0
P2401,102.8,1066.666666666667,19.6,5.3,552.5,3800.0
P2402,129.95,1066.666666666667,19.6,6.699999999999999,552.5,4600.0
P2403,157.11,1066.666666666667,19.6,8.1,552.5,5000.0
P2404,184.26,1066.666666666667,19.6,9.5,552.5,5800.0
P2405,44.37,1066.666666666667,21.4,2.5,552.5,2600.0
P2406,69.22,1066.666666666667,21.4,3.9,552.5,3000.0
P2407,94.07,1066.666666666667,21.4,5.3,552.5,3800.0
P2408,118.92,1066.666666666667,21.4,6.699999999999999,552.5,4400.0
P2409,143.76,1066.666666666667,21.4,8.1,552.5,5000.0
P2410,168.61,1066.666666666667,21.4,9.5,552.5,5600.0
P2411,41.0,1066.666666666667,23.2,2.5,552.5,2400.0
P2412,63.96,1066.666666666667,23.2,3.9,552.5,3000.0
P2413,86.92,1066.666666666667,23.2,5.3,552.5,3600.0
P2414,109.87,1066.666666666667,23.2,6.699999999999999,552.5,4200.0
P2415,132.83,1066.666666666667,23.2,8.1,552.5,4800.0
P2416,155.79,1066.666666666667,23.2,9.5,552.5,5400.0
P2417,37.9,1066.666666666667,25.0,2.5,552.5,2400.0
P2418,59.12,1066.666666666667,25.0,3.9,552.5,3000.0
P2419,80.34,1066.666666666667,25.0,5.3,552.5,3600.0
P2420,101.56,1066.666666666667,25.0,6.699999999999999,552.5,4200.0
P2421,122.78,1066.666666666667,25.0,8.1,552.5,4600.0
P2422,144.0,1066.666666666667,25.0,9.5,552.5,5400.0
P2423,77.66,1066.666666666667,16.0,2.5,628.3333333333333,3400.0
P2424,121.15,1066.666666666667,16.0,3.9,628.3333333333333,4200.0
P2425,164.64,1066.666666666667,16.0,5.3,628.3333333333333,5000.0
P2426,208.13,1066.666666666667,16.0,6.699999999999999,628.3333333333333,6000.0
P2427,251.62,1066.666666666667,16.0,8.1,628.3333333333333,7000.0
P2428,295.11,1066.666666666667,16.0,9.5,628.3333333333333,7800.0
P2429,69.9,1066.666666666667,17.8,2.5,628.3333333333333,3200.0
P2430,109.04,1066.666666666667,17.8,3.9,628.3333333333333,4000.0
P2431,148.19,1066.666666666667,17.8,5.3,628.3333333333333,5000.0
P2432,187.33,1066.666666666667,17.8,6.699999999999999,628.3333333333333,5800.0
P2433,226.48,1066.666666666667,17.8,8.1,628.3333333333333,6600.0
P2434,265.62,1066.666666666667,17.8,9.5,628.3333333333333,7600.0
P2435,63.42,1066.666666666667,19.6,2.5,628.3333333333333,3200.0
P2436,98.94,1066.666666666667,19.6,3.9,628.3333333333333,4000.0
P2437,134.46,1066.666666666667,19.6,5.3,628.3333333333333,4800.0
P2438,169.97,1066.666666666667,19.6,6.699999999999999,628.3333333333333,5600.0
P2439,205.49,1066.666666666667,19.6,8.1,628.3333333333333,6400.0
P2440,241.01,1066.666666666667,19.6,9.5,628.3333333333333,7200.0
P2441,57.99,1066.666666666667,21.4,2.5,628.3333333333333,3200.0
P2442,90.46,1066.666666666667,21.4,3.9,628.3333333333333,3800.0
P2443,122.93,1066.666666666667,21.4,5.3,628.3333333333333,4600.0
P2444,155.4,1066.666666666667,21.4,6.699999999999999,628.3333333333333,5400.0
P2445,187.87,1066.666666666667,21.4,8.1,628.3333333333333,6200.0
P2446,220.35,1066.666666666667,21.4,9.5,628.3333333333333,7000.0
P2447,53.57,1066.666666666667,23.2,2.5,628.3333333333333,3000.0
P2448,83.57,1066.666666666667,23.2,3.9,628.3333333333333,3800.0
P2449,113.57,1066.666666666667,23.2,5.3,628.3333333333333,4600.0
P2450,143.57,1066.666666666667,23.2,6.699999999999999,628.3333333333333,5400.0
P2451,173.57,1066.666666666667,23.2,8.1,628.3333333333333,6000.0
P2452,203.57,1066.666666666667,23.2,9.5,628.3333333333333,6800.0
P2453,49.68,1066.666666666667,25.0,2.5,628.3333333333333,3000.0
P2454,77.5,1066.666666666667,25.0,3.9,628.3333333333333,3600.0
P2455,105.31,1066.666666666667,25.0,5.3,628.3333333333333,4400.0
P2456,133.13,1066.666666666667,25.0,6.699999999999999,628.3333333333333,5200.0
P2457,160.95,1066.666666666667,25.0,8.1,628.3333333333333,5800.0
