tag,diameter,ss_dist,pressure,trays_num,weight_kg
P3051,2.425,30.0,1266.666666666667,31.66666666666667,56900.0
P3052,2.425,30.0,1266.666666666667,32.5,57300.0
P3053,2.425,30.0,1266.666666666667,33.33333333333334,57800.0
P3054,2.425,30.0,1266.666666666667,34.16666666666666,58900.0
P3055,2.425,30.0,1266.666666666667,35.0,59300.0
P3056,2.425,30.0,1333.333333333333,30.0,56100.0
P3057,2.425,30.0,1333.333333333333,30.83333333333333,56500.0
P3058,2.425,30.0,1333.333333333333,31.66666666666667,56900.0
P3059,2.425,30.0,1333.333333333333,32.5,57300.0
P3060,2.425,30.0,1333.333333333333,33.33333333333334,57800.0
P3061,2.425,30.0,1333.333333333333,34.16666666666666,58900.0
P3062,2.425,30.0,1333.333333333333,35.0,59300.0
P3063,2.425,30.0,1400.0,30.0,59700.0
P3064,2.425,30.0,1400.0,30.83333333333333,60100.0
P3065,2.425,30.0,1400.0,31.66666666666667,60500.0
P3066,2.425,30.0,1400.0,32.5,60900.0
P3067,2.425,30.0,1400.0,33.33333333333334,61400.0
P3068,2.425,30.0,1400.0,34.16666666666666,62500.0
P3069,2.425,30.0,1400.0,35.0,62900.0
P3070,2.425,30.0,1466.666666666667,30.0,59700.0
P3071,2.425,30.0,1466.666666666667,30.83333333333333,60100.0
P3072,2.425,30.0,1466.666666666667,31.66666666666667,60500.0
P3073,2.425,30.0,1466.666666666667,32.5,60900.0
P3074,2.425,30.0,1466.666666666667,33.33333333333334,61400.0
P3075,2.425,30.0,1466.666666666667,34.16666666666666,62500.0
P3076,2.425,30.0,1466.666666666667,35.0,62900.0
P3077,2.425,30.0,1533.333333333333,30.0,60000.0
P3078,2.425,30.0,1533.333333333333,30.83333333333333,60400.0
P3079,2.425,30.0,1533.333333333333,31.66666666666667,60800.0
P3080,2.425,30.0,1533.333333333333,32.5,61200.0
P3081,2.425,30.0,1533.333333333333,33.33333333333334,61700.0
P3082,2.425,30.0,1533.333333333333,34.16666666666666,62800.0
P3083,2.425,30.0,1533.333333333333,35.0,63200.0
P3084,2.425,30.0,1600.0,30.0,63600.0
P3085,2.425,30.0,1600.0,30.83333333333333,64000.0
P3086,2.425,30.0,1600.0,31.66666666666667,64400.0
P3087,2.425,30.0,1600.0,32.5,64800.0
P3088,2.425,30.0,1600.0,33.33333333333334,65300.0
P3089,2.425,30.0,1600.0,34.16666666666666,66400.0
P3090,2.425,30.0,1600.0,35.0,66800.0
P3091,2.5,26.0,1200.0,30.0,54100.0
P3092,2.5,26.0,1200.0,30.83333333333333,54500.0
P3093,2.5,26.0,1200.0,31.66666666666667,55000.0
P3094,2.5,26.0,1200.0,32.5,55400.0
P3095,2.5,26.0,1200.0,33.33333333333334,55900.0
P3096,2.5,26.0,1200.0,34.16666666666666,57300.0
P3097,2.5,26.0,1200.0,35.0,57800.0
P3098,2.5,26.0,1266.666666666667,30.0,54100.0
P3099,2.5,26.0,1266.666666666667,30.83333333333333,54500.0
P3100,2.5,26.0,1266.666666666667,31.66666666666667,55000.0
P3101,2.5,26.0,1266.666666666667,32.5,55400.0
P3102,2.5,26.0,1266.666666666667,33.33333333333334,55900.0
P3103,2.5,26.0,1266.666666666667,34.16666666666666,57300.0
P3104,2.5,26.0,1266.666666666667,35.0,57800.0
P3105,2.5,26.0,1333.333333333333,30.0,58000.0
P3106,2.5,26.0,1333.333333333333,30.83333333333333,58400.0
P3107,2.5,26.0,1333.333333333333,31.66666666666667,58900.0
P3108,2.5,26.0,1333.333333333333,32.5,59300.0
P3109,2.5,26.0,1333.333333333333,33.33333333333334,59800.0
P3110,2.5,26.0,1333.333333333333,34.16666666666666,61200.0
P3111,2.5,26.0,1333.333333333333,35.0,61700.0
P3112,2.5,26.0,1400.0,30.0,57400.0
P3113,2.5,26.0,1400.0,30.83333333333333,57800.0
P3114,2.5,26.0,1400.0,31.66666666666667,58300.0
P3115,2.5,26.0,1400.0,32.5,58700.0
P3116,2.5,26.0,1400.0,33.33333333333334,59200.0
P3117,2.5,26.0,1400.0,34.16666666666666,60600.0
P3118,2.5,26.0,1400.0,35.0,61100.0
P3119,2.5,26.0,1466.666666666667,30.0,57600.0
P3120,2.5,26.0,1466.666666666667,30.83333333333333,58000.0
P3121,2.5,26.0,1466.666666666667,31.66666666666667,58500.0
P3122,2.5,26.0,1466.666666666667,32.5,58900.0
P3123,2.5,26.0,1466.666666666667,33.33333333333334,59400.0
P3124,2.5,26.0,1466.666666666667,34.16666666666666,60800.0
P3125,2.5,26.0,1466.666666666667,35.0,61300.0
P3126,2.5,26.0,1533.333333333333,30.0,57600.0
P3127,2.5,26.0,1533.333333333333,30.83333333333333,58000.0
P3128,2.5,26.0,1533.333333333333,31.66666666666667,58500.0
P3129,2.5,26.0,1533.333333333333,32.5,58900.0
P3130,2.5,26.0,1533.333333333333,33.33333333333334,62600.0
P3131,2.5,26.0,1533.333333333333,34.16666666666666,64000.0
P3132,2.5,26.0,1533.333333333333,35.0,64500.0
P3133,2.5,26.0,1600.0,30.0,60800.0
P3134,2.5,26.0,1600.0,30.83333333333333,61200.0
P3135,2.5,26.0,1600.0,31.66666666666667,61700.0
P3136,2.5,26.0,1600.0,32.5,62100.0
P3137,2.5,26.0,1600.0,33.33333333333334,62600.0
P3138,2.5,26.0,1600.0,34.16666666666666,64000.0
P3139,2.5,26.0,1600.0,35.0,64500.0
P3140,2.5,26.57142857142857,1200.0,30.0,54800.0
P3141,2.5,26.57142857142857,1200.0,30.83333333333333,55200.0
P3142,2.5,26.57142857142857,1200.0,31.66666666666667,55700.0
P3143,2.5,26.57142857142857,1200.0,32.5,56100.0
P3144,2.5,26.57142857142857,1200.0,33.33333333333334,56600.0
P3145,2.5,26.57142857142857,1200.0,34.16666666666666,58000.0
P3146,2.5,26.57142857142857,1200.0,35.0,58500.0
P3147,2.5,26.57142857142857,1266.666666666667,30.0,54800.0
P3148,2.5,26.57142857142857,1266.666666666667,30.83333333333333,55200.0
P3149,2.5,26.57142857142857,1266.666666666667,31.66666666666667,55700.0
P3150,2.5,26.57142857142857,1266.666666666667,32.5,56100.0
P3151,2.5,26.57142857142857,1266.666666666667,33.33333333333334,56600.0
P3152,2.5,26.57142857142857,1266.666666666667,34.16666666666666,58000.0
P3153,2.5,26.57142857142857,1266.666666666667,35.0,58500.0
P3154,2.5,26.57142857142857,1333.333333333333,30.0,58800.0
P3155,2.5,26.57142857142857,1333.333333333333,30.83333333333333,59200.0
P3156,2.5,26.57142857142857,1333.333333333333,31.66666666666667,59700.0
P3157,2.5,26.57142857142857,1333.333333333333,32.5,60100.0
P3158,2.5,26.57142857142857,1333.333333333333,33.33333333333334,60600.0
P3159,2.5,26.57142857142857,1333.333333333333,34.16666666666666,62000.0
P3160,2.5,26.57142857142857,1333.333333333333,35.0,62500.0
P3161,2.5,26.57142857142857,1400.0,30.0,58200.0
P3162,2.5,26.57142857142857,1400.0,30.83333333333333,58600.0
P3163,2.5,26.57142857142857,1400.0,31.66666666666667,59100.0
P3164,2.5,26.57142857142857,1400.0,32.5,59500.0
P3165,2.5,26.57142857142857,1400.0,33.33333333333334,60000.0
P3166,2.5,26.57142857142857,1400.0,34.16666666666666,61400.0
P3167,2.5,26.57142857142857,1400.0,35.0,61900.0
P3168,2.5,26.57142857142857,1466.666666666667,30.0,58400.0
P3169,2.5,26.57142857142857,1466.666666666667,30.83333333333333,58800.0
P3170,2.5,26.57142857142857,1466.666666666667,31.66666666666667,59300.0
P3171,2.5,26.57142857142857,1466.666666666667,32.5,59700.0
P3172,2.5,26.57142857142857,1466.666666666667,33.33333333333334,60200.0
P3173,2.5,26.57142857142857,1466.666666666667,34.16666666666666,61600.0
P3174,2.5,26.57142857142857,1466.666666666667,35.0,62100.0
P3175,2.5,26.57142857142857,1533.333333333333,30.0,61700.0
P3176,2.5,26.57142857142857,1533.333333333333,30.83333333333333,62100.0
P3177,2.5,26.57142857142857,1533.333333333333,31.66666666666667,62600.0
P3178,2.5,26.57142857142857,1533.333333333333,32.5,63000.0
P3179,2.5,26.57142857142857,1533.333333333333,33.33333333333334,63500.0
P3180,2.5,26.57142857142857,1533.333333333333,34.16666666666666,64900.0
P3181,2.5,26.57142857142857,1533.333333333333,35.0,65400.0
P3182,2.5,26.57142857142857,1600.0,30.0,61700.0
P3183,2.5,26.57142857142857,1600.0,30.83333333333333,62100.0
P3184,2.5,26.57142857142857,1600.0,31.66666666666667,62600.0
P3185,2.5,26.57142857142857,1600.0,32.5,63000.0
P3186,2.5,26.57142857142857,1600.0,33.33333333333334,63500.0
P3187,2.5,26.57142857142857,1600.0,34.16666666666666,64900.0
P3188,2.5,26.57142857142857,1600.0,35.0,65400.0
P3189,2.5,27.14285714285714,1200.0,30.0,55400.0
P3190,2.5,27.14285714285714,1200.0,30.83333333333333,55800.0
P3191,2.5,27.14285714285714,1200.0,31.66666666666667,56300.0
P3192,2.5,27.14285714285714,1200.0,32.5,56700.0
P3193,2.5,27.14285714285714,1200.0,33.33333333333334,57200.0
P3194,2.5,27.14285714285714,1200.0,34.16666666666666,58600.0
P3195,2.5,27.14285714285714,1200.0,35.0,59100.0
P3196,2.5,27.14285714285714,1266.666666666667,30.0,55400.0
P3197,2.5,27.14285714285714,1266.666666666667,30.83333333333333,55800.0
P3198,2.5,27.14285714285714,1266.666666666667,31.66666666666667,56300.0
P3199,2.5,27.14285714285714,1266.666666666667,32.5,56700.0
P3200,2.5,27.14285714285714,1266.666666666667,33.33333333333334,57200.0
P3201,2.5,27.14285714285714,1266.666666666667,34.16666666666666,58600.0
P3202,2.5,27.14285714285714,1266.666666666667,35.0,59100.0
P3203,2.5,27.14285714285714,1333.333333333333,30.0,58900.0
P3204,2.5,27.14285714285714,1333.333333333333,30.83333333333333,59300.0
P3205,2.5,27.14285714285714,1333.333333333333,31.66666666666667,59800.0
P3206,2.5,27.14285714285714,1333.333333333333,32.5,60200.0
P3207,2.5,27.14285714285714,1333.333333333333,33.33333333333334,60700.0
P3208,2.5,27.14285714285714,1333.333333333333,34.16666666666666,62100.0
P3209,2.5,27.14285714285714,1333.333333333333,35.0,59300.0
P3210,2.5,27.14285714285714,1400.0,30.0,58900.0
P3211,2.5,27.14285714285714,1400.0,30.83333333333333,59300.0
P3212,2.5,27.14285714285714,1400.0,31.66666666666667,59800.0
P3213,2.5,27.14285714285714,1400.0,32.5,60200.0
P3214,2.5,27.14285714285714,1400.0,33.33333333333334,60700.0
P3215,2.5,27.14285714285714,1400.0,34.16666666666666,62100.0
P3216,2.5,27.14285714285714,1400.0,35.0,62600.0
P3217,2.5,27.14285714285714,1466.666666666667,30.0,59100.0
P3218,2.5,27.14285714285714,1466.666666666667,30.83333333333333,59500.0
P3219,2.5,27.14285714285714,1466.666666666667,31.66666666666667,60000.0
P3220,2.5,27.14285714285714,1466.666666666667,32.5,60400.0
P3221,2.5,27.14285714285714,1466.666666666667,33.33333333333334,60900.0
P3222,2.5,27.14285714285714,1466.666666666667,34.16666666666666,62300.0
P3223,2.5,27.14285714285714,1466.666666666667,35.0,62800.0
P3224,2.5,27.14285714285714,1533.333333333333,30.0,62400.0
P3225,2.5,27.14285714285714,1533.333333333333,30.83333333333333,62800.0
P3226,2.5,27.14285714285714,1533.333333333333,31.66666666666667,63300.0
P3227,2.5,27.14285714285714,1533.333333333333,32.5,63700.0
P3228,2.5,27.14285714285714,1533.333333333333,33.33333333333334,64200.0
P3229,2.5,27.14285714285714,1533.333333333333,34.16666666666666,65600.0
P3230,2.5,27.14285714285714,1533.333333333333,35.0,66100.0
P3231,2.5,27.14285714285714,1600.0,30.0,62400.0
P3232,2.5,27.14285714285714,1600.0,30.83333333333333,62800.0
P3233,2.5,27.14285714285714,1600.0,31.66666666666667,63300.0
P3234,2.5,27.14285714285714,1600.0,32.5,63700.0
P3235,2.5,27.14285714285714,1600.0,33.33333333333334,64200.0
P3236,2.5,27.14285714285714,1600.0,34.16666666666666,65600.0
P3237,2.5,27.14285714285714,1600.0,35.0,66100.0
P3238,2.5,27.71428571428572,1200.0,30.0,56100.0
P3239,2.5,27.71428571428572,1200.0,30.83333333333333,56500.0
P3240,2.5,27.71428571428572,1200.0,31.66666666666667,57000.0
P3241,2.5,27.71428571428572,1200.0,32.5,57400.0
P3242,2.5,27.71428571428572,1200.0,33.33333333333334,57900.0
P3243,2.5,27.71428571428572,1200.0,34.16666666666666,59300.0
P3244,2.5,27.71428571428572,1200.0,35.0,59800.0
P3245,2.5,27.71428571428572,1266.666666666667,30.0,56100.0
P3246,2.5,27.71428571428572,1266.666666666667,30.83333333333333,56500.0
P3247,2.5,27.71428571428572,1266.666666666667,31.66666666666667,57000.0
P3248,2.5,27.71428571428572,1266.666666666667,32.5,57400.0
P3249,2.5,27.71428571428572,1266.666666666667,33.33333333333334,57900.0
P3250,2.5,27.71428571428572,1266.666666666667,34.16666666666666,59300.0
P3251,2.5,27.71428571428572,1266.666666666667,35.0,59800.0
P3252,2.5,27.71428571428572,1333.333333333333,30.0,59600.0
P3253,2.5,27.71428571428572,1333.333333333333,30.83333333333333,60000.0
P3254,2.5,27.71428571428572,1333.333333333333,31.66666666666667,57200.0
P3255,2.5,27.71428571428572,1333.333333333333,32.5,57600.0
P3256,2.5,27.71428571428572,1333.333333333333,33.33333333333334,58100.0
P3257,2.5,27.71428571428572,1333.333333333333,34.16666666666666,59500.0
P3258,2.5,27.71428571428572,1333.333333333333,35.0,60000.0
P3259,2.5,27.71428571428572,1400.0,30.0,59600.0
P3260,2.5,27.71428571428572,1400.0,30.83333333333333,60000.0
P3261,2.5,27.71428571428572,1400.0,31.66666666666667,60500.0
P3262,2.5,27.71428571428572,1400.0,32.5,60900.0
P3263,2.5,27.71428571428572,1400.0,33.33333333333334,61400.0
P3264,2.5,27.71428571428572,1400.0,34.16666666666666,62800.0
P3265,2.5,27.71428571428572,1400.0,35.0,63300.0
P3266,2.5,27.71428571428572,1466.666666666667,30.0,59800.0
P3267,2.5,27.71428571428572,1466.666666666667,30.83333333333333,60200.0
P3268,2.5,27.71428571428572,1466.666666666667,31.66666666666667,60700.0
P3269,2.5,27.71428571428572,1466.666666666667,32.5,61100.0
P3270,2.5,27.71428571428572,1466.666666666667,33.33333333333334,61600.0
P3271,2.5,27.71428571428572,1466.666666666667,34.16666666666666,63000.0
P3272,2.5,27.71428571428572,1466.666666666667,35.0,63500.0
P3273,2.5,27.71428571428572,1533.333333333333,30.0,63200.0
P3274,2.5,27.71428571428572,1533.333333333333,30.83333333333333,63600.0
P3275,2.5,27.71428571428572,1533.333333333333,31.66666666666667,64100.0
P3276,2.5,27.71428571428572,1533.333333333333,32.5,64500.0
P3277,2.5,27.71428571428572,1533.333333333333,33.33333333333334,65000.0
P3278,2.5,27.71428571428572,1533.333333333333,34.16666666666666,66400.0
P3279,2.5,27.71428571428572,1533.333333333333,35.0,63500.0
P3280,2.5,27.71428571428572,1600.0,30.0,63200.0
P3281,2.5,27.71428571428572,1600.0,30.83333333333333,63600.0
P3282,2.5,27.71428571428572,1600.0,31.66666666666667,64100.0
P3283,2.5,27.71428571428572,1600.0,32.5,64500.0
P3284,2.5,27.71428571428572,1600.0,33.33333333333334,65000.0
P3285,2.5,27.71428571428572,1600.0,34.16666666666666,66400.0
P3286,2.5,27.71428571428572,1600.0,35.0,66900.0
P3287,2.5,28.28571428571428,1200.0,30.0,56700.0
P3288,2.5,28.28571428571428,1200.0,30.83333333333333,57100.0
P3289,2.5,28.28571428571428,1200.0,31.66666666666667,57600.0
P3290,2.5,28.28571428571428,1200.0,32.5,58000.0
P3291,2.5,28.28571428571428,1200.0,33.33333333333334,58500.0
P3292,2.5,28.28571428571428,1200.0,34.16666666666666,59900.0
P3293,2.5,28.28571428571428,1200.0,35.0,60400.0
P3294,2.5,28.28571428571428,1266.666666666667,30.0,56700.0
P3295,2.5,28.28571428571428,1266.666666666667,30.83333333333333,57100.0
P3296,2.5,28.28571428571428,1266.666666666667,31.66666666666667,57600.0
P3297,2.5,28.28571428571428,1266.666666666667,32.5,58000.0
P3298,2.5,28.28571428571428,1266.666666666667,33.33333333333334,58500.0
P3299,2.5,28.28571428571428,1266.666666666667,34.16666666666666,59900.0
P3300,2.5,28.28571428571428,1266.666666666667,35.0,60400.0
P3301,2.5,28.28571428571428,1333.333333333333,30.0,56900.0
P3302,2.5,28.28571428571428,1333.333333333333,30.83333333333333,57300.0
P3303,2.5,28.28571428571428,1333.333333333333,31.66666666666667,61200.0
P3304,2.5,28.28571428571428,1333.333333333333,32.5,61600.0
P3305,2.5,28.28571428571428,1333.333333333333,33.33333333333334,62100.0
P3306,2.5,28.28571428571428,1333.333333333333,34.16666666666666,63500.0
P3307,2.5,28.28571428571428,1333.333333333333,35.0,64000.0
P3308,2.5,28.28571428571428,1400.0,30.0,60300.0
P3309,2.5,28.28571428571428,1400.0,30.83333333333333,60700.0
P3310,2.5,28.28571428571428,1400.0,31.66666666666667,61200.0
P3311,2.5,28.28571428571428,1400.0,32.5,61600.0
P3312,2.5,28.28571428571428,1400.0,33.33333333333334,62100.0
P3313,2.5,28.28571428571428,1400.0,34.16666666666666,63500.0
P3314,2.5,28.28571428571428,1400.0,35.0,64000.0
P3315,2.5,28.28571428571428,1466.666666666667,30.0,60500.0
P3316,2.5,28.28571428571428,1466.666666666667,30.83333333333333,60900.0
P3317,2.5,28.28571428571428,1466.666666666667,31.66666666666667,61400.0
P3318,2.5,28.28571428571428,1466.666666666667,32.5,61800.0
P3319,2.5,28.28571428571428,1466.666666666667,33.33333333333334,62300.0
P3320,2.5,28.28571428571428,1466.666666666667,34.16666666666666,63700.0
P3321,2.5,28.28571428571428,1466.666666666667,35.0,64200.0
P3322,2.5,28.28571428571428,1533.333333333333,30.0,64000.0
P3323,2.5,28.28571428571428,1533.333333333333,30.83333333333333,64400.0
P3324,2.5,28.28571428571428,1533.333333333333,31.66666666666667,61400.0
P3325,2.5,28.28571428571428,1533.333333333333,32.5,65300.0
P3326,2.5,28.28571428571428,1533.333333333333,33.33333333333334,65800.0
P3327,2.5,28.28571428571428,1533.333333333333,34.16666666666666,67200.0
P3328,2.5,28.28571428571428,1533.333333333333,35.0,67700.0
P3329,2.5,28.28571428571428,1600.0,30.0,64000.0
P3330,2.5,28.28571428571428,1600.0,30.83333333333333,64400.0
P3331,2.5,28.28571428571428,1600.0,31.66666666666667,64900.0
P3332,2.5,28.28571428571428,1600.0,32.5,65300.0
P3333,2.5,28.28571428571428,1600.0,33.33333333333334,65800.0
P3334,2.5,28.28571428571428,1600.0,34.16666666666666,67200.0
P3335,2.5,28.28571428571428,1600.0,35.0,67700.0
P3336,2.5,28.85714285714286,1200.0,30.0,57300.0
P3337,2.5,28.85714285714286,1200.0,30.83333333333333,57700.0
P3338,2.5,28.85714285714286,1200.0,31.66666666666667,58200.0
P3339,2.5,28.85714285714286,1200.0,32.5,58600.0
P3340,2.5,28.85714285714286,1200.0,33.33333333333334,59100.0
P3341,2.5,28.85714285714286,1200.0,34.16666666666666,60500.0
P3342,2.5,28.85714285714286,1200.0,35.0,61000.0
P3343,2.5,28.85714285714286,1266.666666666667,30.0,57300.0
P3344,2.5,28.85714285714286,1266.666666666667,30.83333333333333,57700.0
P3345,2.5,28.85714285714286,1266.666666666667,31.66666666666667,58200.0
P3346,2.5,28.85714285714286,1266.666666666667,32.5,58600.0
P3347,2.5,28.85714285714286,1266.666666666667,33.33333333333334,59100.0
P3348,2.5,28.85714285714286,1266.666666666667,34.16666666666666,60500.0
P3349,2.5,28.85714285714286,1266.666666666667,35.0,61000.0
P3350,2.5,28.85714285714286,1333.333333333333,30.0,61700.0
P3351,2.5,28.85714285714286,1333.333333333333,30.83333333333333,62100.0
P3352,2.5,28.85714285714286,1333.333333333333,31.66666666666667,62600.0
P3353,2.5,28.85714285714286,1333.333333333333,32.5,63000.0
P3354,2.5,28.85714285714286,1333.333333333333,33.33333333333334,63500.0
P3355,2.5,28.85714285714286,1333.333333333333,34.16666666666666,64900.0
P3356,2.5,28.85714285714286,1333.333333333333,35.0,65400.0
P3357,2.5,28.85714285714286,1400.0,30.0,61700.0
P3358,2.5,28.85714285714286,1400.0,30.83333333333333,62100.0
P3359,2.5,28.85714285714286,1400.0,31.66666666666667,62600.0
P3360,2.5,28.85714285714286,1400.0,32.5,63000.0
P3361,2.5,28.85714285714286,1400.0,33.33333333333334,63500.0
P3362,2.5,28.85714285714286,1400.0,34.16666666666666,64900.0
P3363,2.5,28.85714285714286,1400.0,35.0,65400.0
P3364,2.5,28.85714285714286,1466.666666666667,30.0,61900.0
P3365,2.5,28.85714285714286,1466.666666666667,30.83333333333333,62300.0
P3366,2.5,28.85714285714286,1466.666666666667,31.66666666666667,62800.0
P3367,2.5,28.85714285714286,1466.666666666667,32.5,63200.0
P3368,2.5,28.85714285714286,1466.666666666667,33.33333333333334,63700.0
P3369,2.5,28.85714285714286,1466.666666666667,34.16666666666666,65100.0
P3370,2.5,28.85714285714286,1466.666666666667,35.0,65600.0
P3371,2.5,28.85714285714286,1533.333333333333,30.0,65400.0
P3372,2.5,28.85714285714286,1533.333333333333,30.83333333333333,65800.0
P3373,2.5,28.85714285714286,1533.333333333333,31.66666666666667,66300.0
P3374,2.5,28.85714285714286,1533.333333333333,32.5,66700.0
P3375,2.5,28.85714285714286,1533.333333333333,33.33333333333334,67200.0
P3376,2.5,28.85714285714286,1533.333333333333,34.16666666666666,68600.0
P3377,2.5,28.85714285714286,1533.333333333333,35.0,69100.0
P3378,2.5,28.85714285714286,1600.0,30.0,65400.0
P3379,2.5,28.85714285714286,1600.0,30.83333333333333,65800.0
P3380,2.5,28.85714285714286,1600.0,31.66666666666667,66300.0
P3381,2.5,28.85714285714286,1600.0,32.5,66700.0
P3382,2.5,28.85714285714286,1600.0,33.33333333333334,67200.0
P3383,2.5,28.85714285714286,1600.0,34.16666666666666,68600.0
P3384,2.5,28.85714285714286,1600.0,35.0,69100.0
